weight_type,series,total_dimension_n,q_exponent,coefficient
half,grade3,37,52,401903646
half,grade3,37,53,381685020
half,grade3,37,54,395899710
half,grade3,37,55,375183648
half,grade3,37,56,376353576
half,grade3,37,57,364022964
half,grade3,37,58,354838740
half,grade3,37,59,337424220
half,grade3,37,60,349891866
half,grade3,37,61,319939452
half,grade3,37,62,314691408
half,grade3,37,63,306559800
half,grade3,37,64,296520900
half,grade3,37,65,277612524
half,grade3,37,66,280086198
half,grade3,37,67,255062388
half,grade3,37,68,249983190
half,grade3,37,69,235972560
half,grade3,37,70,230069658
half,grade3,37,71,209810700
half,grade3,37,72,215344302
half,grade3,37,73,190237980
half,grade3,37,74,185193660
half,grade3,37,75,176676684
half,grade3,37,76,169007130
half,grade3,37,77,153678192
half,grade3,37,78,153871440
half,grade3,37,79,137198280
half,grade3,37,80,137778816
half,grade3,37,81,126313824
half,grade3,37,82,119294892
half,grade3,37,83,108004560
half,grade3,37,84,111734970
half,grade3,37,85,98574588
half,grade3,37,86,95020296
half,grade3,37,87,88385748
half,grade3,37,88,84989550
half,grade3,37,89,75009540
half,grade3,37,90,78906336
half,grade3,37,91,69016260
half,grade3,37,92,67453188
half,grade3,37,93,61515420
half,grade3,37,94,58437000
half,grade3,37,95,53307864
half,grade3,37,96,55178862
half,grade3,37,97,46701972
half,grade3,37,98,46027080
half,grade3,37,99,43305780
half,grade3,37,100,42142110
half,grade3,37,101,36953220
half,grade3,37,102,38079726
half,grade3,37,103,32530020
half,grade3,37,104,32546130
half,grade3,37,105,30753204
half,grade3,37,106,28149222
half,grade3,37,107,25262940
half,grade3,37,108,27134490
half,grade3,37,109,22566420
half,grade3,37,110,23075802
half,grade3,37,111,20881200
half,grade3,37,112,20980194
half,grade3,37,113,17664480
half,grade3,37,114,18572580
half,grade3,37,115,16072776
half,grade3,37,116,15894780
half,grade3,37,117,14746884
half,grade3,37,118,13483110
half,grade3,37,119,12450540
half,grade3,37,120,14077092
half,grade3,37,121,11786292
half,grade3,37,122,11317662
half,grade3,37,123,10312560
half,grade3,37,124,9616830
half,grade3,37,125,8627160
half,grade3,37,126,9683382
half,grade3,37,127,7907784
half,grade3,37,128,8140020
half,grade3,37,129,7317660
half,grade3,37,130,7279452
half,grade3,37,131,6054744
half,grade3,37,132,6863856
half,grade3,37,133,5663340
half,grade3,37,134,5452710
half,grade3,37,135,5528124
half,grade3,37,136,5349510
half,grade3,37,137,4427580
half,grade3,37,138,4687560
half,grade3,37,139,3871380
half,grade3,37,140,4341822
half,grade3,37,141,3662100
half,grade3,37,142,3440040
half,grade3,37,143,3221460
half,grade3,37,144,3679920
half,grade3,37,145,2903832
half,grade3,37,146,2852190
half,grade3,37,147,2801460
half,grade3,37,148,2575020
half,grade3,37,149,2329080
half,grade3,37,150,2581620
half,grade3,37,151,2049240
half,grade3,37,152,2088522
half,grade3,37,153,1902000
half,grade3,37,154,1830090
half,grade3,37,155,1572840
half,grade3,37,156,1939692
half,grade3,37,157,1507872
half,grade3,37,158,1535730
half,grade3,37,159,1338720
half,grade3,37,160,1533846
half,grade3,37,161,1195020
half,grade3,37,162,1409622
half,grade3,37,163,1061520
half,grade3,37,164,1039920
half,grade3,37,165,1063500
half,grade3,37,166,874080
half,grade3,37,167,668652
half,grade3,37,168,929490
half,grade3,37,169,793980
half,grade3,37,170,828522
half,grade3,37,171,901920
half,grade3,37,172,787710
half,grade3,37,173,728820
half,grade3,37,174,686760
half,grade3,37,175,596076
half,grade3,37,176,611832
half,grade3,37,177,445380
half,grade3,37,178,342960
half,grade3,37,179,276000
half,grade3,37,180,554712
half,grade3,37,181,361392
half,grade3,37,182,556842
half,grade3,37,183,420600
half,grade3,37,184,463590
half,grade3,37,185,366972
half,grade3,37,186,367176
half,grade3,37,187,319572
half,grade3,37,188,266520
half,grade3,37,189,238560
half,grade3,37,190,242310
half,grade3,37,191,193200
half,grade3,37,192,258942
half,grade3,37,193,185880
half,grade3,37,194,152910
half,grade3,37,195,239700
half,grade3,37,196,203070
half,grade3,37,197,183960
half,grade3,37,198,248280
half,grade3,37,199,197100
half,grade3,37,200,203400
half,grade3,37,201,162540
half,grade3,37,202,113100
half,grade3,37,203,67320
half,grade3,37,204,109320
half,grade3,37,205,55860
half,grade3,37,206,58470
half,grade3,37,207,63624
half,grade3,37,208,111030
half,grade3,37,209,103680
half,grade3,37,210,169836
half,grade3,37,211,122880
half,grade3,37,212,121830
half,grade3,37,213,86400
half,grade3,37,214,62070
half,grade3,37,215,27360
half,grade3,37,216,57780
half,grade3,37,217,30420
half,grade3,37,218,29940
half,grade3,37,219,22500
half,grade3,37,220,43692
half,grade3,37,221,63120
half,grade3,37,222,41280
half,grade3,37,223,36480
half,grade3,37,224,55230
half,grade3,37,225,61380
half,grade3,37,226,39570
half,grade3,37,227,38040
half,grade3,37,228,43380
half,grade3,37,229,24180
half,grade3,37,230,22050
half,grade3,37,231,23604
half,grade3,37,232,10206
half,grade3,37,233,6120
half,grade3,37,234,23550
half,grade3,37,235,12240
half,grade3,37,236,11880
half,grade3,37,237,7080
half,grade3,37,238,23700
half,grade3,37,239,11880
half,grade3,37,240,43152
half,grade3,37,241,24120
half,grade3,37,242,23430
half,grade3,37,243,10740
half,grade3,37,244,5340
half,grade3,37,245,480
half,grade3,37,246,990
half,grade3,37,247,12084
half,grade3,37,248,5340
half,grade3,37,249,4620
half,grade3,37,250,1920
half,grade3,37,251,660
half,grade3,37,252,13308
half,grade3,37,253,9360
half,grade3,37,254,5160
half,grade3,37,255,13704
half,grade3,37,256,9966
half,grade3,37,257,7200
half,grade3,37,258,3360
half,grade3,37,259,1320
half,grade3,37,260,4800
half,grade3,37,261,2040
half,grade3,37,262,990
half,grade3,37,263,120
half,grade3,37,264,1890
half,grade3,37,265,540
half,grade3,37,266,4650
half,grade3,37,267,1920
half,grade3,37,268,960
half,grade3,37,269,120
half,grade3,37,270,4626
half,grade3,37,271,1920
half,grade3,37,272,5550
half,grade3,37,273,4080
half,grade3,37,274,1470
half,grade3,37,275,360
half,grade3,37,276,510
half,grade3,37,277,60
half,grade3,37,280,1380
half,grade3,37,281,480
half,grade3,37,282,60
half,grade3,37,285,2040
half,grade3,37,286,966
half,grade3,37,287,180
half,grade3,37,288,1440
half,grade3,37,289,1500
half,grade3,37,290,300
half,grade3,37,291,60
half,grade3,37,294,480
half,grade3,37,295,60
half,grade3,37,299,120
half,grade3,37,300,486
half,grade3,37,301,60
half,grade3,37,304,480
half,grade3,37,305,60
half,grade3,37,306,480
half,grade3,37,307,60
half,grade3,37,308,60
half,grade3,37,312,6
half,grade3,37,315,120
half,grade3,37,320,60
half,grade3,37,322,6
half,grade3,37,323,120
half,grade3,37,324,30
half,grade3,37,330,6
half,grade3,37,336,6
half,grade3,37,340,6
half,grade3,37,342,6
half,grade3,38,0,34915122
half,grade3,38,1,13488780
half,grade3,38,2,22822998
half,grade3,38,3,27316320
half,grade3,38,4,35514630
half,grade3,38,5,35125812
half,grade3,38,6,53341680
half,grade3,38,7,46795584
half,grade3,38,8,63178890
half,grade3,38,9,68474340
half,grade3,38,10,80314458
half,grade3,38,11,77340000
half,grade3,38,12,107573553
half,grade3,38,13,96659100
half,grade3,38,14,117259200
half,grade3,38,15,128960568
half,grade3,38,16,142059285
half,grade3,38,17,139752324
half,grade3,38,18,173708070
half,grade3,38,19,163799280
half,grade3,38,20,194780238
half,grade3,38,21,201903240
half,grade3,38,22,216139206
half,grade3,38,23,216345960
half,grade3,38,24,258680535
half,grade3,38,25,249827784
half,grade3,38,26,273109140
half,grade3,38,27,286025304
half,grade3,38,28,307256445
half,grade3,38,29,303596220
half,grade3,38,30,349364184
half,grade3,38,31,333605880
half,grade3,38,32,371859447
half,grade3,38,33,371885280
half,grade3,38,34,383551110
half,grade3,38,35,385716360
half,grade3,38,36,426775758
half,grade3,38,37,405152148
half,grade3,38,38,432660990
half,grade3,38,39,436489200
half,grade3,38,40,459137547
half,grade3,38,41,444584952
half,grade3,38,42,485063952
half,grade3,38,43,458609760
half,grade3,38,44,488576670
half,grade3,38,45,488697156
half,grade3,38,46,494364660
half,grade3,38,47,481304808
half,grade3,38,48,519017010
half,grade3,38,49,487542180
half,grade3,38,50,510041466
half,grade3,38,51,499180920
half,grade3,38,52,507441471
half,grade3,38,53,484001580
half,grade3,38,54,509449020
half,grade3,38,55,476520504
half,grade3,38,56,492117483
half,grade3,38,57,474276024
half,grade3,38,58,468300960
half,grade3,38,59,444868560
half,grade3,38,60,469467768
half,grade3,38,61,426994626
half,grade3,38,62,431372844
half,grade3,38,63,417709500
half,grade3,38,64,409428795
half,grade3,38,65,386370246
half,grade3,38,66,393418788
half,grade3,38,67,357970800
half,grade3,38,68,359398125
half,grade3,38,69,340101030
half,grade3,38,70,331708086
half,grade3,38,71,305157864
half,grade3,38,72,316330473
half,grade3,38,73,280592400
half,grade3,38,74,276883680
half,grade3,38,75,264094164
half,grade3,38,76,253124643
half,grade3,38,77,233873214
half,grade3,38,78,234893280
half,grade3,38,79,208421400
half,grade3,38,80,211504461
half,grade3,38,81,196253922
half,grade3,38,82,185520180
half,grade3,38,83,169206120
half,grade3,38,84,174734610
half,grade3,38,85,154582842
half,grade3,38,86,150235638
half,grade3,38,87,140823504
half,grade3,38,88,135797385
half,grade3,38,89,121527210
half,grade3,38,90,126071076
half,grade3,38,91,110156160
half,grade3,38,92,109096269
half,grade3,38,93,101120940
half,grade3,38,94,94857540
half,grade3,38,95,87120624
half,grade3,38,96,90147837
half,grade3,38,97,77464032
half,grade3,38,98,76317630
half,grade3,38,99,71698140
half,grade3,38,100,69248898
half,grade3,38,101,61377618
half,grade3,38,102,63391638
half,grade3,38,103,54581040
half,grade3,38,104,54579915
half,grade3,38,105,52166712
half,grade3,38,106,47409870
half,grade3,38,107,42652920
half,grade3,38,108,45493530
half,grade3,38,109,38482560
half,grade3,38,110,39158760
half,grade3,38,111,35633580
half,grade3,38,112,35433636
half,grade3,38,113,30698640
half,grade3,38,114,31800360
half,grade3,38,115,27395544
half,grade3,38,116,27279648
half,grade3,38,117,25813440
half,grade3,38,118,23570970
half,grade3,38,119,21436260
half,grade3,38,120,23916930
half,grade3,38,121,20270010
half,grade3,38,122,19682238
half,grade3,38,123,18364020
half,grade3,38,124,17030250
half,grade3,38,125,15201180
half,grade3,38,126,16707318
half,grade3,38,127,13744980
half,grade3,38,128,14256300
half,grade3,38,129,13060770
half,grade3,38,130,12785646
half,grade3,38,131,10842840
half,grade3,38,132,12138663
half,grade3,38,133,10177080
half,grade3,38,134,9723420
half,grade3,38,135,9747300
half,grade3,38,136,9366498
half,grade3,38,137,8021622
half,grade3,38,138,8431170
half,grade3,38,139,6934680
half,grade3,38,140,7652166
half,grade3,38,141,6695730
half,grade3,38,142,6341478
half,grade3,38,143,5832780
half,grade3,38,144,6619695
half,grade3,38,145,5379900
half,grade3,38,146,5197830
half,grade3,38,147,5020044
half,grade3,38,148,4631460
half,grade3,38,149,4183740
half,grade3,38,150,4636650
half,grade3,38,151,3740940
half,grade3,38,152,3911742
half,grade3,38,153,3712620
half,grade3,38,154,3495870
half,grade3,38,155,2944500
half,grade3,38,156,3445485
half,grade3,38,157,2735970
half,grade3,38,158,2813070
half,grade3,38,159,2550660
half,grade3,38,160,2775120
half,grade3,38,161,2227920
half,grade3,38,162,2580618
half,grade3,38,163,2022720
half,grade3,38,164,2014770
half,grade3,38,165,2049024
half,grade3,38,166,1744560
half,grade3,38,167,1364520
half,grade3,38,168,1802235
half,grade3,38,169,1505160
half,grade3,38,170,1529760
half,grade3,38,171,1576884
half,grade3,38,172,1438380
half,grade3,38,173,1337640
half,grade3,38,174,1307250
half,grade3,38,175,1167960
half,grade3,38,176,1229217
half,grade3,38,177,1015650
half,grade3,38,178,788430
half,grade3,38,179,623100
half,grade3,38,180,1023975
half,grade3,38,181,692790
half,grade3,38,182,981678
half,grade3,38,183,784920
half,grade3,38,184,857040
half,grade3,38,185,709422
half,grade3,38,186,755820
half,grade3,38,187,654744
half,grade3,38,188,583350
half,grade3,38,189,519720
half,grade3,38,190,513480
half,grade3,38,191,398520
half,grade3,38,192,519072
half,grade3,38,193,401190
half,grade3,38,194,347250
half,grade3,38,195,459144
half,grade3,38,196,388830
half,grade3,38,197,350292
half,grade3,38,198,469080
half,grade3,38,199,381960
half,grade3,38,200,404070
half,grade3,38,201,359706
half,grade3,38,202,290910
half,grade3,38,203,198960
half,grade3,38,204,250560
half,grade3,38,205,139110
half,grade3,38,206,129360
half,grade3,38,207,138660
half,grade3,38,208,213780
half,grade3,38,209,204480
half,grade3,38,210,317520
half,grade3,38,211,231480
half,grade3,38,212,245970
half,grade3,38,213,205260
half,grade3,38,214,169080
half,grade3,38,215,93720
half,grade3,38,216,141558
half,grade3,38,217,73692
half,grade3,38,218,73140
half,grade3,38,219,56520
half,grade3,38,220,100380
half,grade3,38,221,125310
half,grade3,38,222,90870
half,grade3,38,223,82560
half,grade3,38,224,115380
half,grade3,38,225,127200
half,grade3,38,226,89040
half,grade3,38,227,86040
half,grade3,38,228,98400
half,grade3,38,229,67230
half,grade3,38,230,61518
half,grade3,38,231,61740
half,grade3,38,232,34500
half,grade3,38,233,23940
half,grade3,38,234,51930
half,grade3,38,235,27000
half,grade3,38,236,27630
half,grade3,38,237,21720
half,grade3,38,238,51030
half,grade3,38,239,25680
half,grade3,38,240,87570
half,grade3,38,241,55230
half,grade3,38,242,62298
half,grade3,38,243,36840
half,grade3,38,244,24840
half,grade3,38,245,6120
half,grade3,38,246,5850
half,grade3,38,247,24600
half,grade3,38,248,12420
half,grade3,38,249,13260
half,grade3,38,250,8730
half,grade3,38,251,4320
half,grade3,38,252,28278
half,grade3,38,253,23160
half,grade3,38,254,16860
half,grade3,38,255,33120
half,grade3,38,256,23430
half,grade3,38,257,18900
half,grade3,38,258,13050
half,grade3,38,259,7260
half,grade3,38,260,12408
half,grade3,38,261,6552
half,grade3,38,262,4500
half,grade3,38,263,1560
half,grade3,38,264,6000
half,grade3,38,265,2430
half,grade3,38,266,11388
half,grade3,38,267,5400
half,grade3,38,268,4140
half,grade3,38,269,1440
half,grade3,38,270,10908
half,grade3,38,271,5280
half,grade3,38,272,14598
half,grade3,38,273,12120
half,grade3,38,274,6510
half,grade3,38,275,3120
half,grade3,38,276,2430
half,grade3,38,277,540
half,grade3,38,278,180
half,grade3,38,280,3780
half,grade3,38,281,1920
half,grade3,38,282,840
half,grade3,38,283,120
half,grade3,38,285,5400
half,grade3,38,286,3720
half,grade3,38,287,1560
half,grade3,38,288,4350
half,grade3,38,289,4740
half,grade3,38,290,1800
half,grade3,38,291,660
half,grade3,38,292,60
half,grade3,38,293,30
half,grade3,38,294,1710
half,grade3,38,295,480
half,grade3,38,296,90
half,grade3,38,297,12
half,grade3,38,299,600
half,grade3,38,300,1860
half,grade3,38,301,480
half,grade3,38,302,90
half,grade3,38,304,1710
half,grade3,38,305,480
half,grade3,38,306,1800
half,grade3,38,307,480
half,grade3,38,308,450
half,grade3,38,309,60
half,grade3,38,312,90
half,grade3,38,315,600
half,grade3,38,316,60
half,grade3,38,320,360
half,grade3,38,321,60
half,grade3,38,322,90
half,grade3,38,323,600
half,grade3,38,324,240
half,grade3,38,325,42
half,grade3,38,330,90
half,grade3,38,336,90
half,grade3,38,340,90
half,grade3,38,342,90
half,grade3,38,345,12
half,grade3,38,357,12
half,grade3,38,361,6
half,grade3,39,0,39771680
half,grade3,39,1,15048060
half,grade3,39,2,25468470
half,grade3,39,3,30494704
half,grade3,39,4,39661986
half,grade3,39,5,39100452
half,grade3,39,6,59505280
half,grade3,39,7,51993840
half,grade3,39,8,70455582
half,grade3,39,9,76206020
half,grade3,39,10,89387292
half,grade3,39,11,85871280
half,grade3,39,12,120110910
half,grade3,39,13,107367324
half,grade3,39,14,130525542
half,grade3,39,15,143747624
half,grade3,39,16,158560380
half,grade3,39,17,155551620
half,grade3,39,18,193995344
half,grade3,39,19,182586000
half,grade3,39,20,218035260
half,grade3,39,21,225826040
half,grade3,39,22,241777740
half,grade3,39,23,242101944
half,grade3,39,24,290917772
half,grade3,39,25,280387224
half,grade3,39,26,306909630
half,grade3,39,27,322121160
half,grade3,39,28,346996362
half,grade3,39,29,342666540
half,grade3,39,30,395595524
half,grade3,39,31,377964600
half,grade3,39,32,415760610
half,grade3,39,33,433839860
half,grade3,39,34,442652988
half,grade3,39,35,443687640
half,grade3,39,36,490240800
half,grade3,39,37,470184960
half,grade3,39,38,497302662
half,grade3,39,39,511037144
half,grade3,39,40,532977264
half,grade3,39,41,521468460
half,grade3,39,42,567302060
half,grade3,39,43,543727368
half,grade3,39,44,571922814
half,grade3,39,45,585735740
half,grade3,39,46,586069320
half,grade3,39,47,576503160
half,grade3,39,48,622093186
half,grade3,39,49,594381876
half,grade3,39,50,612713772
half,grade3,39,51,614453920
half,grade3,39,52,618538500
half,grade3,39,53,601433280
half,grade3,39,54,632709820
half,grade3,39,55,602076000
half,grade3,39,56,614175870
half,grade3,39,57,608118760
half,grade3,39,58,597995442
half,grade3,39,59,574601544
half,grade3,39,60,604531028
half,grade3,39,61,562396620
half,grade3,39,62,560903310
half,grade3,39,63,558334048
half,grade3,39,64,543889218
half,grade3,39,65,521732736
half,grade3,39,66,530871780
half,grade3,39,67,491736840
half,grade3,39,68,490160718
half,grade3,39,69,477222472
half,grade3,39,70,463071144
half,grade3,39,71,430316100
half,grade3,39,72,445271500
half,grade3,39,73,404808144
half,grade3,39,74,396039996
half,grade3,39,75,384467288
half,grade3,39,76,368241300
half,grade3,39,77,342517980
half,grade3,39,78,346462156
half,grade3,39,79,311619072
half,grade3,39,80,311706138
half,grade3,39,81,295314120
half,grade3,39,82,280423920
half,grade3,39,83,257319972
half,grade3,39,84,264733012
half,grade3,39,85,237628644
half,grade3,39,86,229488150
half,grade3,39,87,217441720
half,grade3,39,88,210900552
half,grade3,39,89,190637280
half,grade3,39,90,196589640
half,grade3,39,91,173228340
half,grade3,39,92,170038350
half,grade3,39,93,160508848
half,grade3,39,94,151976730
half,grade3,39,95,138533604
half,grade3,39,96,142953670
half,grade3,39,97,125051760
half,grade3,39,98,122915826
half,grade3,39,99,115857924
half,grade3,39,100,112175532
half,grade3,39,101,99423720
half,grade3,39,102,102228660
half,grade3,39,103,89636844
half,grade3,39,104,89062026
half,grade3,39,105,85615040
